attendance_id,student_id,course_code,date,status,hours_present,total_hours,notes
8378,UJ2024150,ENG2611,2024-04-04,PRESENT,2.5,2.5,Class 10
8379,UJ2024150,ENG2611,2024-04-11,ABSENT,0,2.6,Class 11
8380,UJ2024150,ENG2611,2024-04-18,PRESENT,2.4,2.4,Class 12
8381,UJ2024150,ENG2611,2024-04-25,PRESENT,2.2,2.2,Class 13
8382,UJ2024150,ENG2611,2024-05-02,ABSENT,0,2.5,Class 14
8383,UJ2024150,SOC2601,2024-02-01,PRESENT,2.7,2.7,Class 1
8384,UJ2024150,SOC2601,2024-02-08,PRESENT,2.5,2.5,Class 2
8385,UJ2024150,SOC2601,2024-02-15,LATE,1.9,2.3,Class 3
8386,UJ2024150,SOC2601,2024-02-22,ABSENT,0,2.4,Class 4
8387,UJ2024150,SOC2601,2024-02-29,LATE,1.9,3.0,Class 5
8388,UJ2024150,SOC2601,2024-03-07,PRESENT,2.2,2.2,Class 6
8389,UJ2024150,SOC2601,2024-03-14,PRESENT,2.0,2.0,Class 7
8390,UJ2024150,SOC2601,2024-03-21,PRESENT,2.1,2.1,Class 8
8391,UJ2024150,SOC2601,2024-03-28,PRESENT,2.8,2.8,Class 9
8392,UJ2024150,SOC2601,2024-04-04,ABSENT,0,2.5,Class 10
8393,UJ2024150,NUR2611,2024-02-01,LATE,2.4,2.9,Class 1
8394,UJ2024150,NUR2611,2024-02-08,PRESENT,2.1,2.1,Class 2
8395,UJ2024150,NUR2611,2024-02-15,PRESENT,2.4,2.4,Class 3
8396,UJ2024150,NUR2611,2024-02-22,PRESENT,2.0,2.0,Class 4
8397,UJ2024150,NUR2611,2024-02-29,PRESENT,2.7,2.7,Class 5
8398,UJ2024150,NUR2611,2024-03-07,PRESENT,2.6,2.6,Class 6
8399,UJ2024150,NUR2611,2024-03-14,PRESENT,2.5,2.5,Class 7
8400,UJ2024150,NUR2611,2024-03-21,PRESENT,2.3,2.3,Class 8
8401,UJ2024150,NUR2611,2024-03-28,PRESENT,2.8,2.8,Class 9
8402,UJ2024150,NUR2611,2024-04-04,PRESENT,2.7,2.7,Class 10
8403,UJ2024151,CHE1511,2024-02-01,PRESENT,2.8,2.8,Class 1
8404,UJ2024151,CHE1511,2024-02-08,PRESENT,2.2,2.2,Class 2
8405,UJ2024151,CHE1511,2024-02-15,PRESENT,2.2,2.2,Class 3
8406,UJ2024151,CHE1511,2024-02-22,PRESENT,2.5,2.5,Class 4
8407,UJ2024151,CHE1511,2024-02-29,PRESENT,2.7,2.7,Class 5
8408,UJ2024151,CHE1511,2024-03-07,PRESENT,2.5,2.5,Class 6
8409,UJ2024151,CHE1511,2024-03-14,PRESENT,2.7,2.7,Class 7
8410,UJ2024151,CHE1511,2024-03-21,PRESENT,2.7,2.7,Class 8
8411,UJ2024151,CHE1511,2024-03-28,PRESENT,2.7,2.7,Class 9
8412,UJ2024151,CHE1511,2024-04-04,PRESENT,2.4,2.4,Class 10
8413,UJ2024151,CHE1511,2024-04-11,PRESENT,2.6,2.6,Class 11
8414,UJ2024151,CHE1511,2024-04-18,PRESENT,2.3,2.3,Class 12
8415,UJ2024151,CHE1511,2024-04-25,PRESENT,2.6,2.6,Class 13
8416,UJ2024151,CHE1511,2024-05-02,PRESENT,2.9,2.9,Class 14
8417,UJ2024151,INF1511,2024-02-01,PRESENT,2.3,2.3,Class 1
8418,UJ2024151,INF1511,2024-02-08,ABSENT,0,2.6,Class 2
8419,UJ2024151,INF1511,2024-02-15,PRESENT,2.7,2.7,Class 3
8420,UJ2024151,INF1511,2024-02-22,PRESENT,2.4,2.4,Class 4
8421,UJ2024151,INF1511,2024-02-29,PRESENT,2.2,2.2,Class 5
8422,UJ2024151,INF1511,2024-03-07,PRESENT,2.3,2.3,Class 6
8423,UJ2024151,INF1511,2024-03-14,PRESENT,2.1,2.1,Class 7
8424,UJ2024151,INF1511,2024-03-21,PRESENT,2.7,2.7,Class 8
8425,UJ2024151,INF1511,2024-03-28,PRESENT,2.6,2.6,Class 9
8426,UJ2024151,INF1511,2024-04-04,PRESENT,3.0,3.0,Class 10
8427,UJ2024151,INF1511,2024-04-11,PRESENT,2.5,2.5,Class 11
8428,UJ2024151,INF1511,2024-04-18,PRESENT,3.0,3.0,Class 12
8429,UJ2024151,INF1511,2024-04-25,PRESENT,2.1,2.1,Class 13
8430,UJ2024151,INF1511,2024-05-02,PRESENT,2.5,2.5,Class 14
8431,UJ2024151,INF1511,2024-05-09,PRESENT,2.0,2.0,Class 15
8432,UJ2024151,CHE2611,2024-02-01,ABSENT,0,2.7,Class 1
8433,UJ2024151,CHE2611,2024-02-08,PRESENT,2.8,2.8,Class 2
8434,UJ2024151,CHE2611,2024-02-15,PRESENT,2.2,2.2,Class 3
8435,UJ2024151,CHE2611,2024-02-22,PRESENT,2.1,2.1,Class 4
8436,UJ2024151,CHE2611,2024-02-29,ABSENT,0,2.6,Class 5
8437,UJ2024151,CHE2611,2024-03-07,PRESENT,2.2,2.2,Class 6
8438,UJ2024151,CHE2611,2024-03-14,PRESENT,2.3,2.3,Class 7
8439,UJ2024151,CHE2611,2024-03-21,PRESENT,2.1,2.1,Class 8
8440,UJ2024151,CHE2611,2024-03-28,ABSENT,0,2.4,Class 9
8441,UJ2024151,CHE2611,2024-04-04,ABSENT,0,2.0,Class 10
8442,UJ2024151,CHE2611,2024-04-11,PRESENT,2.1,2.1,Class 11
8443,UJ2024151,CHE2611,2024-04-18,PRESENT,3.0,3.0,Class 12
8444,UJ2024151,EKN224,2024-02-01,PRESENT,2.2,2.2,Class 1
8445,UJ2024151,EKN224,2024-02-08,PRESENT,2.0,2.0,Class 2
8446,UJ2024151,EKN224,2024-02-15,PRESENT,2.1,2.1,Class 3
8447,UJ2024151,EKN224,2024-02-22,PRESENT,2.6,2.6,Class 4
8448,UJ2024151,EKN224,2024-02-29,PRESENT,2.8,2.8,Class 5
8449,UJ2024151,EKN224,2024-03-07,ABSENT,0,2.6,Class 6
8450,UJ2024151,EKN224,2024-03-14,PRESENT,2.8,2.8,Class 7
8451,UJ2024151,EKN224,2024-03-21,PRESENT,2.7,2.7,Class 8
8452,UJ2024151,EKN224,2024-03-28,PRESENT,2.9,2.9,Class 9
8453,UJ2024151,EKN224,2024-04-04,PRESENT,2.3,2.3,Class 10
8454,UJ2024151,EKN224,2024-04-11,PRESENT,2.8,2.8,Class 11
8455,UJ2024151,EKN224,2024-04-18,PRESENT,2.2,2.2,Class 12
8456,UJ2024151,INF2611,2024-02-01,PRESENT,3.0,3.0,Class 1
8457,UJ2024151,INF2611,2024-02-08,PRESENT,2.8,2.8,Class 2
8458,UJ2024151,INF2611,2024-02-15,PRESENT,2.8,2.8,Class 3
8459,UJ2024151,INF2611,2024-02-22,PRESENT,2.1,2.1,Class 4
8460,UJ2024151,INF2611,2024-02-29,PRESENT,2.2,2.2,Class 5
8461,UJ2024151,INF2611,2024-03-07,PRESENT,3.0,3.0,Class 6
8462,UJ2024151,INF2611,2024-03-14,PRESENT,2.4,2.4,Class 7
8463,UJ2024151,INF2611,2024-03-21,PRESENT,2.6,2.6,Class 8
8464,UJ2024151,INF2611,2024-03-28,PRESENT,2.5,2.5,Class 9
8465,UJ2024151,INF2611,2024-04-04,PRESENT,2.7,2.7,Class 10
8466,UJ2024151,INF2611,2024-04-11,PRESENT,2.8,2.8,Class 11
8467,UJ2024151,INF2611,2024-04-18,PRESENT,2.6,2.6,Class 12
8468,UJ2024151,INF2611,2024-04-25,PRESENT,2.3,2.3,Class 13
8469,UJ2024151,INF2611,2024-05-02,PRESENT,2.1,2.1,Class 14
8470,UJ2024151,INF2611,2024-05-09,PRESENT,2.9,2.9,Class 15
8471,UJ2024151,EKN114,2024-02-01,PRESENT,2.9,2.9,Class 1
8472,UJ2024151,EKN114,2024-02-08,PRESENT,2.9,2.9,Class 2
8473,UJ2024151,EKN114,2024-02-15,PRESENT,2.8,2.8,Class 3
8474,UJ2024151,EKN114,2024-02-22,PRESENT,2.2,2.2,Class 4
8475,UJ2024151,EKN114,2024-02-29,PRESENT,2.6,2.6,Class 5
8476,UJ2024151,EKN114,2024-03-07,PRESENT,2.7,2.7,Class 6
8477,UJ2024151,EKN114,2024-03-14,PRESENT,2.6,2.6,Class 7
8478,UJ2024151,EKN114,2024-03-21,PRESENT,2.4,2.4,Class 8
8479,UJ2024151,EKN114,2024-03-28,LATE,2.5,2.9,Class 9
8480,UJ2024151,EKN114,2024-04-04,PRESENT,2.9,2.9,Class 10
8481,UJ2024151,EKN114,2024-04-11,PRESENT,2.2,2.2,Class 11
8482,UJ2024151,EKN114,2024-04-18,PRESENT,2.9,2.9,Class 12
8483,UJ2024151,EKN114,2024-04-25,PRESENT,2.2,2.2,Class 13
8484,UJ2024151,EKN114,2024-05-02,LATE,2.2,2.9,Class 14
8485,UJ2024151,SOC2601,2024-02-01,PRESENT,3.0,3.0,Class 1
8486,UJ2024151,SOC2601,2024-02-08,PRESENT,2.6,2.6,Class 2
8487,UJ2024151,SOC2601,2024-02-15,PRESENT,2.5,2.5,Class 3
8488,UJ2024151,SOC2601,2024-02-22,PRESENT,2.3,2.3,Class 4
8489,UJ2024151,SOC2601,2024-02-29,PRESENT,2.5,2.5,Class 5
8490,UJ2024151,SOC2601,2024-03-07,PRESENT,3.0,3.0,Class 6
8491,UJ2024151,SOC2601,2024-03-14,PRESENT,2.6,2.6,Class 7
8492,UJ2024151,SOC2601,2024-03-21,PRESENT,2.7,2.7,Class 8
8493,UJ2024151,SOC2601,2024-03-28,PRESENT,2.9,2.9,Class 9
8494,UJ2024151,SOC2601,2024-04-04,PRESENT,2.8,2.8,Class 10
8495,UJ2024151,SOC2601,2024-04-11,PRESENT,2.2,2.2,Class 11
8496,UJ2024151,SOC2601,2024-04-18,PRESENT,2.8,2.8,Class 12
8497,UJ2024152,MNB1501,2024-02-01,PRESENT,2.2,2.2,Class 1
8498,UJ2024152,MNB1501,2024-02-08,PRESENT,2.7,2.7,Class 2
8499,UJ2024152,MNB1501,2024-02-15,PRESENT,2.6,2.6,Class 3
8500,UJ2024152,MNB1501,2024-02-22,PRESENT,2.9,2.9,Class 4
8501,UJ2024152,MNB1501,2024-02-29,PRESENT,2.9,2.9,Class 5
8502,UJ2024152,MNB1501,2024-03-07,PRESENT,2.4,2.4,Class 6
8503,UJ2024152,MNB1501,2024-03-14,PRESENT,2.7,2.7,Class 7
8504,UJ2024152,MNB1501,2024-03-21,PRESENT,2.9,2.9,Class 8
8505,UJ2024152,MNB1501,2024-03-28,ABSENT,0,2.4,Class 9
8506,UJ2024152,MNB1501,2024-04-04,PRESENT,2.0,2.0,Class 10
8507,UJ2024152,MNB1501,2024-04-11,PRESENT,2.3,2.3,Class 11
8508,UJ2024152,MNB1501,2024-04-18,ABSENT,0,2.5,Class 12
8509,UJ2024152,MNB1501,2024-04-25,LATE,1.6,2.4,Class 13
8510,UJ2024152,MNB1501,2024-05-02,PRESENT,2.5,2.5,Class 14
8511,UJ2024152,SOC1501,2024-02-01,PRESENT,2.4,2.4,Class 1
8512,UJ2024152,SOC1501,2024-02-08,PRESENT,2.7,2.7,Class 2
8513,UJ2024152,SOC1501,2024-02-15,PRESENT,2.6,2.6,Class 3
8514,UJ2024152,SOC1501,2024-02-22,PRESENT,2.0,2.0,Class 4
8515,UJ2024152,SOC1501,2024-02-29,PRESENT,3.0,3.0,Class 5
8516,UJ2024152,SOC1501,2024-03-07,PRESENT,2.2,2.2,Class 6
8517,UJ2024152,SOC1501,2024-03-14,PRESENT,2.3,2.3,Class 7
8518,UJ2024152,SOC1501,2024-03-21,PRESENT,2.2,2.2,Class 8
8519,UJ2024152,SOC1501,2024-03-28,PRESENT,2.0,2.0,Class 9
8520,UJ2024152,SOC1501,2024-04-04,PRESENT,2.8,2.8,Class 10
8521,UJ2024152,SOC1501,2024-04-11,PRESENT,2.4,2.4,Class 11
8522,UJ2024152,SOC1501,2024-04-18,LATE,1.7,2.1,Class 12
8523,UJ2024152,SOC1501,2024-04-25,PRESENT,2.0,2.0,Class 13
8524,UJ2024152,INF2611,2024-02-01,PRESENT,2.5,2.5,Class 1
8525,UJ2024152,INF2611,2024-02-08,PRESENT,2.4,2.4,Class 2
8526,UJ2024152,INF2611,2024-02-15,PRESENT,2.9,2.9,Class 3
8527,UJ2024152,INF2611,2024-02-22,PRESENT,2.8,2.8,Class 4
8528,UJ2024152,INF2611,2024-02-29,ABSENT,0,2.8,Class 5
8529,UJ2024152,INF2611,2024-03-07,PRESENT,2.8,2.8,Class 6
8530,UJ2024152,INF2611,2024-03-14,PRESENT,2.2,2.2,Class 7
8531,UJ2024152,INF2611,2024-03-21,PRESENT,2.1,2.1,Class 8
8532,UJ2024152,INF2611,2024-03-28,PRESENT,2.1,2.1,Class 9
8533,UJ2024152,INF2611,2024-04-04,PRESENT,2.7,2.7,Class 10
8534,UJ2024152,INF2611,2024-04-11,PRESENT,2.6,2.6,Class 11
8535,UJ2024152,INF2611,2024-04-18,PRESENT,2.7,2.7,Class 12
8536,UJ2024152,INF2611,2024-04-25,PRESENT,2.7,2.7,Class 13
8537,UJ2024152,INF2611,2024-05-02,PRESENT,2.2,2.2,Class 14
8538,UJ2024152,PLS2601,2024-02-01,PRESENT,2.4,2.4,Class 1
8539,UJ2024152,PLS2601,2024-02-08,ABSENT,0,2.5,Class 2
8540,UJ2024152,PLS2601,2024-02-15,PRESENT,2.2,2.2,Class 3
8541,UJ2024152,PLS2601,2024-02-22,PRESENT,2.5,2.5,Class 4
8542,UJ2024152,PLS2601,2024-02-29,LATE,2.1,2.7,Class 5
8543,UJ2024152,PLS2601,2024-03-07,LATE,1.6,2.8,Class 6
8544,UJ2024152,PLS2601,2024-03-14,PRESENT,2.9,2.9,Class 7
8545,UJ2024152,PLS2601,2024-03-21,PRESENT,2.4,2.4,Class 8
8546,UJ2024152,PLS2601,2024-03-28,PRESENT,2.2,2.2,Class 9
8547,UJ2024152,PLS2601,2024-04-04,PRESENT,2.1,2.1,Class 10
8548,UJ2024152,PLS2601,2024-04-11,PRESENT,2.9,2.9,Class 11
8549,UJ2024152,PLS2601,2024-04-18,PRESENT,2.9,2.9,Class 12
8550,UJ2024152,APM1513,2024-02-01,PRESENT,2.7,2.7,Class 1
8551,UJ2024152,APM1513,2024-02-08,ABSENT,0,3.0,Class 2
8552,UJ2024152,APM1513,2024-02-15,PRESENT,2.5,2.5,Class 3
8553,UJ2024152,APM1513,2024-02-22,PRESENT,2.9,2.9,Class 4
8554,UJ2024152,APM1513,2024-02-29,PRESENT,2.3,2.3,Class 5
8555,UJ2024152,APM1513,2024-03-07,PRESENT,2.6,2.6,Class 6
8556,UJ2024152,APM1513,2024-03-14,PRESENT,2.0,2.0,Class 7
8557,UJ2024152,APM1513,2024-03-21,PRESENT,2.4,2.4,Class 8
8558,UJ2024152,APM1513,2024-03-28,PRESENT,2.2,2.2,Class 9
8559,UJ2024152,APM1513,2024-04-04,PRESENT,2.3,2.3,Class 10
8560,UJ2024152,APM1513,2024-04-11,PRESENT,2.1,2.1,Class 11
8561,UJ2024152,APM1513,2024-04-18,LATE,2.2,2.9,Class 12
8562,UJ2024153,LAW2611,2024-02-01,PRESENT,2.9,2.9,Class 1
8563,UJ2024153,LAW2611,2024-02-08,PRESENT,2.5,2.5,Class 2
8564,UJ2024153,LAW2611,2024-02-15,PRESENT,2.7,2.7,Class 3
8565,UJ2024153,LAW2611,2024-02-22,PRESENT,2.4,2.4,Class 4
8566,UJ2024153,LAW2611,2024-02-29,PRESENT,2.4,2.4,Class 5
8567,UJ2024153,LAW2611,2024-03-07,PRESENT,2.2,2.2,Class 6
8568,UJ2024153,LAW2611,2024-03-14,PRESENT,2.5,2.5,Class 7
8569,UJ2024153,LAW2611,2024-03-21,ABSENT,0,2.3,Class 8
8570,UJ2024153,LAW2611,2024-03-28,PRESENT,2.9,2.9,Class 9
8571,UJ2024153,LAW2611,2024-04-04,PRESENT,2.0,2.0,Class 10
8572,UJ2024153,LAW2611,2024-04-11,PRESENT,2.5,2.5,Class 11
8573,UJ2024153,LAW2611,2024-04-18,ABSENT,0,2.5,Class 12
8574,UJ2024153,COS2611,2024-02-01,PRESENT,2.5,2.5,Class 1
8575,UJ2024153,COS2611,2024-02-08,PRESENT,2.6,2.6,Class 2
8576,UJ2024153,COS2611,2024-02-15,PRESENT,2.8,2.8,Class 3
8577,UJ2024153,COS2611,2024-02-22,PRESENT,2.4,2.4,Class 4
8578,UJ2024153,COS2611,2024-02-29,PRESENT,2.3,2.3,Class 5
8579,UJ2024153,COS2611,2024-03-07,ABSENT,0,2.3,Class 6
8580,UJ2024153,COS2611,2024-03-14,PRESENT,2.4,2.4,Class 7
8581,UJ2024153,COS2611,2024-03-21,PRESENT,3.0,3.0,Class 8
8582,UJ2024153,COS2611,2024-03-28,PRESENT,2.4,2.4,Class 9
8583,UJ2024153,COS2611,2024-04-04,PRESENT,2.4,2.4,Class 10
8584,UJ2024153,COS2611,2024-04-11,PRESENT,2.7,2.7,Class 11
8585,UJ2024153,COS2611,2024-04-18,PRESENT,2.1,2.1,Class 12
8586,UJ2024153,PHY2611,2024-02-01,ABSENT,0,2.5,Class 1
8587,UJ2024153,PHY2611,2024-02-08,PRESENT,2.9,2.9,Class 2
8588,UJ2024153,PHY2611,2024-02-15,ABSENT,0,2.3,Class 3
8589,UJ2024153,PHY2611,2024-02-22,PRESENT,2.5,2.5,Class 4
8590,UJ2024153,PHY2611,2024-02-29,PRESENT,2.1,2.1,Class 5
8591,UJ2024153,PHY2611,2024-03-07,PRESENT,2.9,2.9,Class 6
8592,UJ2024153,PHY2611,2024-03-14,ABSENT,0,2.1,Class 7
8593,UJ2024153,PHY2611,2024-03-21,PRESENT,2.3,2.3,Class 8
8594,UJ2024153,PHY2611,2024-03-28,PRESENT,2.1,2.1,Class 9
8595,UJ2024153,PHY2611,2024-04-04,PRESENT,2.7,2.7,Class 10
8596,UJ2024153,PHY2611,2024-04-11,PRESENT,2.4,2.4,Class 11
8597,UJ2024153,PHY2611,2024-04-18,PRESENT,2.5,2.5,Class 12
8598,UJ2024153,PHY2611,2024-04-25,PRESENT,2.8,2.8,Class 13
8599,UJ2024154,BIO1511,2024-02-01,LATE,2.4,2.9,Class 1
8600,UJ2024154,BIO1511,2024-02-08,PRESENT,2.7,2.7,Class 2
8601,UJ2024154,BIO1511,2024-02-15,PRESENT,2.5,2.5,Class 3
8602,UJ2024154,BIO1511,2024-02-22,PRESENT,2.4,2.4,Class 4
8603,UJ2024154,BIO1511,2024-02-29,PRESENT,2.3,2.3,Class 5
8604,UJ2024154,BIO1511,2024-03-07,PRESENT,2.8,2.8,Class 6
8605,UJ2024154,BIO1511,2024-03-14,PRESENT,2.6,2.6,Class 7
8606,UJ2024154,BIO1511,2024-03-21,PRESENT,2.6,2.6,Class 8
8607,UJ2024154,BIO1511,2024-03-28,PRESENT,2.9,2.9,Class 9
8608,UJ2024154,BIO1511,2024-04-04,PRESENT,2.3,2.3,Class 10
8609,UJ2024154,SOC1501,2024-02-01,ABSENT,0,2.1,Class 1
8610,UJ2024154,SOC1501,2024-02-08,PRESENT,2.2,2.2,Class 2
8611,UJ2024154,SOC1501,2024-02-15,ABSENT,0,2.5,Class 3
8612,UJ2024154,SOC1501,2024-02-22,PRESENT,2.8,2.8,Class 4
8613,UJ2024154,SOC1501,2024-02-29,PRESENT,2.9,2.9,Class 5
8614,UJ2024154,SOC1501,2024-03-07,PRESENT,2.0,2.0,Class 6
8615,UJ2024154,SOC1501,2024-03-14,PRESENT,2.6,2.6,Class 7
8616,UJ2024154,SOC1501,2024-03-21,PRESENT,2.4,2.4,Class 8
8617,UJ2024154,SOC1501,2024-03-28,PRESENT,2.3,2.3,Class 9
8618,UJ2024154,SOC1501,2024-04-04,ABSENT,0,2.3,Class 10
8619,UJ2024154,SOC1501,2024-04-11,PRESENT,2.1,2.1,Class 11
8620,UJ2024154,SOC1501,2024-04-18,PRESENT,2.7,2.7,Class 12
8621,UJ2024155,NUR1511,2024-02-01,LATE,1.3,2.3,Class 1
8622,UJ2024155,NUR1511,2024-02-08,PRESENT,2.7,2.7,Class 2
8623,UJ2024155,NUR1511,2024-02-15,PRESENT,2.4,2.4,Class 3
8624,UJ2024155,NUR1511,2024-02-22,PRESENT,2.7,2.7,Class 4
8625,UJ2024155,NUR1511,2024-02-29,PRESENT,2.0,2.0,Class 5
8626,UJ2024155,NUR1511,2024-03-07,PRESENT,2.1,2.1,Class 6
8627,UJ2024155,NUR1511,2024-03-14,ABSENT,0,2.3,Class 7
8628,UJ2024155,NUR1511,2024-03-21,PRESENT,2.2,2.2,Class 8
8629,UJ2024155,NUR1511,2024-03-28,PRESENT,2.9,2.9,Class 9
8630,UJ2024155,NUR1511,2024-04-04,PRESENT,2.9,2.9,Class 10
8631,UJ2024155,NUR1511,2024-04-11,PRESENT,3.0,3.0,Class 11
8632,UJ2024155,NUR1511,2024-04-18,PRESENT,2.6,2.6,Class 12
8633,UJ2024155,NUR1511,2024-04-25,PRESENT,2.9,2.9,Class 13
8634,UJ2024155,INF1511,2024-02-01,PRESENT,2.1,2.1,Class 1
8635,UJ2024155,INF1511,2024-02-08,ABSENT,0,2.5,Class 2
8636,UJ2024155,INF1511,2024-02-15,PRESENT,2.1,2.1,Class 3
8637,UJ2024155,INF1511,2024-02-22,PRESENT,2.5,2.5,Class 4
8638,UJ2024155,INF1511,2024-02-29,PRESENT,2.3,2.3,Class 5
8639,UJ2024155,INF1511,2024-03-07,PRESENT,2.9,2.9,Class 6
8640,UJ2024155,INF1511,2024-03-14,ABSENT,0,2.7,Class 7
8641,UJ2024155,INF1511,2024-03-21,PRESENT,2.6,2.6,Class 8
8642,UJ2024155,INF1511,2024-03-28,PRESENT,2.2,2.2,Class 9
8643,UJ2024155,INF1511,2024-04-04,PRESENT,2.6,2.6,Class 10
8644,UJ2024155,INF1511,2024-04-11,ABSENT,0,2.9,Class 11
8645,UJ2024155,FAC2601,2024-02-01,ABSENT,0,2.1,Class 1
8646,UJ2024155,FAC2601,2024-02-08,PRESENT,2.5,2.5,Class 2
8647,UJ2024155,FAC2601,2024-02-15,PRESENT,2.4,2.4,Class 3
8648,UJ2024155,FAC2601,2024-02-22,PRESENT,2.6,2.6,Class 4
8649,UJ2024155,FAC2601,2024-02-29,PRESENT,2.4,2.4,Class 5
8650,UJ2024155,FAC2601,2024-03-07,PRESENT,2.9,2.9,Class 6
8651,UJ2024155,FAC2601,2024-03-14,PRESENT,2.3,2.3,Class 7
8652,UJ2024155,FAC2601,2024-03-21,PRESENT,2.1,2.1,Class 8
8653,UJ2024155,FAC2601,2024-03-28,PRESENT,3.0,3.0,Class 9
8654,UJ2024155,FAC2601,2024-04-04,PRESENT,2.8,2.8,Class 10
8655,UJ2024156,MAT2681,2024-02-01,PRESENT,2.2,2.2,Class 1
8656,UJ2024156,MAT2681,2024-02-08,PRESENT,2.1,2.1,Class 2
8657,UJ2024156,MAT2681,2024-02-15,LATE,1.9,2.9,Class 3
8658,UJ2024156,MAT2681,2024-02-22,PRESENT,2.3,2.3,Class 4
8659,UJ2024156,MAT2681,2024-02-29,PRESENT,2.1,2.1,Class 5
8660,UJ2024156,MAT2681,2024-03-07,PRESENT,2.3,2.3,Class 6
8661,UJ2024156,MAT2681,2024-03-14,PRESENT,2.6,2.6,Class 7
8662,UJ2024156,MAT2681,2024-03-21,PRESENT,2.8,2.8,Class 8
8663,UJ2024156,MAT2681,2024-03-28,PRESENT,2.8,2.8,Class 9
8664,UJ2024156,MAT2681,2024-04-04,PRESENT,2.6,2.6,Class 10
8665,UJ2024156,MAT2681,2024-04-11,PRESENT,2.1,2.1,Class 11
8666,UJ2024156,MAT2681,2024-04-18,PRESENT,2.6,2.6,Class 12
8667,UJ2024156,MAT2681,2024-04-25,PRESENT,2.3,2.3,Class 13
8668,UJ2024156,MAT2681,2024-05-02,PRESENT,2.1,2.1,Class 14
8669,UJ2024156,BIO2611,2024-02-01,ABSENT,0,2.9,Class 1
8670,UJ2024156,BIO2611,2024-02-08,PRESENT,2.3,2.3,Class 2
8671,UJ2024156,BIO2611,2024-02-15,PRESENT,2.8,2.8,Class 3
8672,UJ2024156,BIO2611,2024-02-22,PRESENT,2.5,2.5,Class 4
8673,UJ2024156,BIO2611,2024-02-29,PRESENT,2.9,2.9,Class 5
8674,UJ2024156,BIO2611,2024-03-07,PRESENT,2.4,2.4,Class 6
8675,UJ2024156,BIO2611,2024-03-14,PRESENT,2.3,2.3,Class 7
8676,UJ2024156,BIO2611,2024-03-21,PRESENT,2.7,2.7,Class 8
8677,UJ2024156,BIO2611,2024-03-28,PRESENT,2.5,2.5,Class 9
8678,UJ2024156,BIO2611,2024-04-04,PRESENT,2.5,2.5,Class 10
8679,UJ2024156,BIO2611,2024-04-11,PRESENT,3.0,3.0,Class 11
8680,UJ2024156,BIO2611,2024-04-18,PRESENT,2.4,2.4,Class 12
8681,UJ2024156,BIO2611,2024-04-25,PRESENT,2.4,2.4,Class 13
8682,UJ2024156,BIO2611,2024-05-02,PRESENT,2.9,2.9,Class 14
8683,UJ2024156,BIO2611,2024-05-09,PRESENT,2.5,2.5,Class 15
8684,UJ2024156,PHY2611,2024-02-01,PRESENT,2.5,2.5,Class 1
8685,UJ2024156,PHY2611,2024-02-08,PRESENT,2.6,2.6,Class 2
8686,UJ2024156,PHY2611,2024-02-15,ABSENT,0,2.3,Class 3
8687,UJ2024156,PHY2611,2024-02-22,PRESENT,2.4,2.4,Class 4
8688,UJ2024156,PHY2611,2024-02-29,PRESENT,2.7,2.7,Class 5
8689,UJ2024156,PHY2611,2024-03-07,PRESENT,2.7,2.7,Class 6
8690,UJ2024156,PHY2611,2024-03-14,PRESENT,2.4,2.4,Class 7
8691,UJ2024156,PHY2611,2024-03-21,ABSENT,0,2.8,Class 8
8692,UJ2024156,PHY2611,2024-03-28,PRESENT,2.8,2.8,Class 9
8693,UJ2024156,PHY2611,2024-04-04,PRESENT,2.7,2.7,Class 10
8694,UJ2024156,PHY2611,2024-04-11,PRESENT,2.3,2.3,Class 11
8695,UJ2024156,PHY2611,2024-04-18,PRESENT,2.7,2.7,Class 12
8696,UJ2024156,PHY2611,2024-04-25,PRESENT,2.7,2.7,Class 13
8697,UJ2024156,PHY2611,2024-05-02,PRESENT,2.9,2.9,Class 14
8698,UJ2024156,PHY2611,2024-05-09,PRESENT,2.2,2.2,Class 15
8699,UJ2024156,PHY1513,2024-02-01,PRESENT,2.3,2.3,Class 1
8700,UJ2024156,PHY1513,2024-02-08,PRESENT,2.2,2.2,Class 2
8701,UJ2024156,PHY1513,2024-02-15,PRESENT,2.4,2.4,Class 3
8702,UJ2024156,PHY1513,2024-02-22,PRESENT,2.9,2.9,Class 4
8703,UJ2024156,PHY1513,2024-02-29,LATE,1.6,2.3,Class 5
8704,UJ2024156,PHY1513,2024-03-07,PRESENT,2.1,2.1,Class 6
8705,UJ2024156,PHY1513,2024-03-14,PRESENT,2.9,2.9,Class 7
8706,UJ2024156,PHY1513,2024-03-21,PRESENT,2.9,2.9,Class 8
8707,UJ2024156,PHY1513,2024-03-28,PRESENT,2.2,2.2,Class 9
8708,UJ2024156,PHY1513,2024-04-04,PRESENT,2.3,2.3,Class 10
8709,UJ2024156,PHY1513,2024-04-11,PRESENT,2.2,2.2,Class 11
8710,UJ2024156,PHY1513,2024-04-18,PRESENT,2.3,2.3,Class 12
8711,UJ2024156,PHY1513,2024-04-25,PRESENT,2.3,2.3,Class 13
8712,UJ2024156,PHY1513,2024-05-02,PRESENT,2.5,2.5,Class 14
8713,UJ2024157,FAC1502,2024-02-01,PRESENT,2.2,2.2,Class 1
8714,UJ2024157,FAC1502,2024-02-08,PRESENT,2.7,2.7,Class 2
