enrollment_id,student_id,course_code,enrollment_date,status,attendance_percentage
2063,UJ2024335,FAC2601,2024-08-07,ENROLLED,93.58
2064,UJ2024335,COS1511,2024-12-05,ENROLLED,58.3
2065,UJ2024336,FAC1502,2024-01-13,ENROLLED,83.97
2066,UJ2024336,PLS2601,2024-04-11,ENROLLED,90.11
2067,UJ2024336,INF2611,2024-11-06,COMPLETED,96.26
2068,UJ2024336,MAT2681,2024-09-19,ENROLLED,80.51
2069,UJ2024336,EKN114,2024-10-16,ENROLLED,91.34
2070,UJ2024336,BIO1511,2024-12-15,COMPLETED,85.44
2071,UJ2024337,CHE1511,2024-04-13,ENROLLED,86.34
2072,UJ2024337,APM1513,2024-11-01,ENROLLED,97.82
2073,UJ2024337,ART2611,2024-09-28,COMPLETED,93.61
2074,UJ2024337,PLS1501,2024-07-02,COMPLETED,90.4
2075,UJ2024337,MNB2601,2024-02-07,COMPLETED,81.28
2076,UJ2024338,PLS1501,2024-01-05,COMPLETED,91.88
2077,UJ2024338,MNB1501,2024-09-24,ENROLLED,89.18
2078,UJ2024338,SOC1501,2024-10-02,ENROLLED,89.4
2079,UJ2024338,ARC1511,2024-02-25,COMPLETED,92.59
2080,UJ2024338,BIO2611,2024-11-28,ENROLLED,80.58
2081,UJ2024338,PHY2611,2024-08-09,ENROLLED,99.24
2082,UJ2024339,PHY1513,2024-01-26,COMPLETED,88.93
2083,UJ2024339,FAC2601,2024-11-19,COMPLETED,87.65
2084,UJ2024339,BIO1511,2024-06-16,ENROLLED,86.75
2085,UJ2024339,FAC1502,2024-10-15,ENROLLED,91.49
2086,UJ2024339,COS2611,2024-07-17,COMPLETED,98.08
2087,UJ2024339,ART2611,2024-12-09,ENROLLED,95.91
2088,UJ2024340,EKN224,2024-05-10,ENROLLED,84.35
2089,UJ2024340,FAC2601,2024-11-14,ENROLLED,87.25
2090,UJ2024340,NUR1511,2024-12-17,COMPLETED,92.83
2091,UJ2024340,APM2611,2024-05-26,ENROLLED,81.1
2092,UJ2024340,SOC2601,2024-07-10,ENROLLED,95.12
2093,UJ2024341,LAW2611,2024-04-16,ENROLLED,96.83
2094,UJ2024341,CHE2611,2024-03-28,ENROLLED,91.58
2095,UJ2024341,ARC2611,2024-03-22,ENROLLED,98.93
2096,UJ2024341,MNB2601,2024-12-24,ENROLLED,86.01
2097,UJ2024341,COS2611,2024-07-14,ENROLLED,94.13
2098,UJ2024341,ART2611,2024-09-23,ENROLLED,84.55
2099,UJ2024341,NUR1511,2024-03-03,ENROLLED,93.41
2100,UJ2024341,COS1511,2024-03-21,ENROLLED,83.98
2101,UJ2024342,EKN224,2024-01-24,ENROLLED,88.21
2102,UJ2024342,ARC1511,2024-09-20,COMPLETED,83.13
2103,UJ2024342,LAW1511,2024-11-22,COMPLETED,90.07
2104,UJ2024342,ENG2611,2024-12-15,ENROLLED,73.09
2105,UJ2024342,BIO2611,2024-07-24,ENROLLED,86.16
2106,UJ2024343,MNB2601,2024-02-12,ENROLLED,98.51
2107,UJ2024343,FAC1502,2024-12-14,ENROLLED,97.58
2108,UJ2024343,NUR2611,2024-05-14,ENROLLED,95.25
2109,UJ2024343,ENG1511,2024-12-02,COMPLETED,98.12
2110,UJ2024343,LAW2611,2024-10-27,ENROLLED,98.03
2111,UJ2024343,APM2611,2024-01-18,ENROLLED,83.34
2112,UJ2024344,NUR1511,2024-02-26,ENROLLED,61.88
2113,UJ2024344,INF1511,2024-08-15,ENROLLED,88.71
2114,UJ2024344,ENG1511,2024-02-23,COMPLETED,81.34
2115,UJ2024344,APM1513,2024-06-23,COMPLETED,94.18
2116,UJ2024344,BIO1511,2024-06-18,ENROLLED,98.32
2117,UJ2024344,COS1511,2024-10-23,ENROLLED,83.51
2118,UJ2024345,INF2611,2024-02-07,ENROLLED,86.29
2119,UJ2024345,PLS2601,2024-11-17,ENROLLED,97.39
2120,UJ2024345,MNB1501,2024-04-01,COMPLETED,96.87
2121,UJ2024345,MAT1581,2024-06-28,ENROLLED,85.11
2122,UJ2024345,ART2611,2024-03-24,ENROLLED,91.69
2123,UJ2024345,SOC2601,2024-12-03,COMPLETED,88.24
2124,UJ2024346,ARC1511,2024-09-04,COMPLETED,92.2
2125,UJ2024346,BIO2611,2024-08-08,ENROLLED,88.83
2126,UJ2024346,ENG2611,2024-05-14,COMPLETED,94.11
2127,UJ2024346,SOC1501,2024-11-19,ENROLLED,88.27
2128,UJ2024346,LAW1511,2024-07-27,ENROLLED,85.17
2129,UJ2024346,NUR1511,2024-09-08,ENROLLED,85.19
2130,UJ2024346,ART1511,2024-01-18,ENROLLED,86.18
2131,UJ2024346,NUR2611,2024-10-21,ENROLLED,81.01
2132,UJ2024347,NUR2611,2024-09-18,ENROLLED,80.08
2133,UJ2024347,MNB1501,2024-03-19,ENROLLED,96.02
2134,UJ2024347,INF2611,2024-07-02,COMPLETED,83.95
2135,UJ2024347,PLS1501,2024-05-24,COMPLETED,97.31
2136,UJ2024348,BIO1511,2024-08-16,COMPLETED,89.9
2137,UJ2024348,SOC1501,2024-06-14,ENROLLED,89.4
2138,UJ2024348,PHY2611,2024-10-21,ENROLLED,99.61
2139,UJ2024348,INF1511,2024-12-22,ENROLLED,81.25
2140,UJ2024349,ENG1511,2024-01-05,ENROLLED,89.51
2141,UJ2024349,SOC1501,2024-05-10,ENROLLED,90.9
2142,UJ2024349,PLS1501,2024-08-03,ENROLLED,83.18
2143,UJ2024349,BIO1511,2024-06-07,ENROLLED,80.39
2144,UJ2024349,ARC2611,2024-03-17,ENROLLED,85.4
2145,UJ2024350,CHE1511,2024-07-27,ENROLLED,90.4
2146,UJ2024350,FAC2601,2024-09-17,ENROLLED,81.94
2147,UJ2024350,EKN114,2024-03-10,COMPLETED,98.7
2148,UJ2024350,PHY1513,2024-10-13,ENROLLED,90.36
2149,UJ2024350,NUR1511,2024-11-10,COMPLETED,98.51
2150,UJ2024350,NUR2611,2024-10-04,ENROLLED,93.65
2151,UJ2024350,ARC2611,2024-12-19,ENROLLED,85.7
2152,UJ2024350,APM2611,2024-09-15,ENROLLED,80.9
2153,UJ2024351,ART1511,2024-03-04,COMPLETED,83.03
2154,UJ2024351,SOC2601,2024-09-25,ENROLLED,89.83
2155,UJ2024351,BIO1511,2024-12-08,COMPLETED,85.21
2156,UJ2024351,ART2611,2024-11-01,ENROLLED,88.69
2157,UJ2024352,BIO1511,2024-10-19,COMPLETED,86.72
2158,UJ2024352,ENG2611,2024-09-17,ENROLLED,83.86
2159,UJ2024352,COS1511,2024-09-11,ENROLLED,83.6
2160,UJ2024352,EKN224,2024-08-20,ENROLLED,82.98
2161,UJ2024352,ART2611,2024-01-01,ENROLLED,91.43
2162,UJ2024352,ARC2611,2024-05-28,ENROLLED,95.5
2163,UJ2024352,BIO2611,2024-06-22,ENROLLED,91.35
2164,UJ2024352,MAT2681,2024-02-21,COMPLETED,96.43
2165,UJ2024353,ART2611,2024-02-24,ENROLLED,92.07
2166,UJ2024353,CHE1511,2024-09-04,COMPLETED,82.0
2167,UJ2024353,PHY1513,2024-06-03,ENROLLED,66.21
2168,UJ2024353,CHE2611,2024-06-02,ENROLLED,92.03
2169,UJ2024353,ART1511,2024-07-14,ENROLLED,85.6
2170,UJ2024353,INF2611,2024-08-03,COMPLETED,80.05
2171,UJ2024353,SOC1501,2024-12-26,COMPLETED,89.04
2172,UJ2024354,LAW1511,2024-06-06,ENROLLED,55.72
2173,UJ2024354,SOC1501,2024-03-06,ENROLLED,86.07
2174,UJ2024354,LAW2611,2024-09-06,ENROLLED,62.88
2175,UJ2024354,PHY2611,2024-07-23,ENROLLED,96.21
2176,UJ2024354,CHE1511,2024-03-19,ENROLLED,81.96
2177,UJ2024354,EKN224,2024-07-04,ENROLLED,80.47
2178,UJ2024354,ENG1511,2024-01-15,ENROLLED,99.13
2179,UJ2024354,PLS1501,2024-05-10,ENROLLED,88.84
2180,UJ2024355,SOC1501,2024-12-26,ENROLLED,98.48
2181,UJ2024355,ARC2611,2024-05-11,ENROLLED,82.98
2182,UJ2024355,PLS2601,2024-02-18,COMPLETED,87.78
2183,UJ2024355,MNB2601,2024-06-20,ENROLLED,94.41
2184,UJ2024355,LAW1511,2024-09-04,ENROLLED,88.9
2185,UJ2024355,CHE2611,2024-10-12,COMPLETED,83.69
2186,UJ2024355,ARC1511,2024-05-02,COMPLETED,74.17
2187,UJ2024356,APM1513,2024-03-16,ENROLLED,97.73
2188,UJ2024356,MAT1581,2024-03-10,COMPLETED,97.78
2189,UJ2024356,INF1511,2024-08-24,ENROLLED,90.73
2190,UJ2024356,APM2611,2024-11-19,COMPLETED,87.22
2191,UJ2024356,ENG2611,2024-01-09,ENROLLED,88.36
2192,UJ2024356,ARC2611,2024-11-01,ENROLLED,80.74
2193,UJ2024356,NUR2611,2024-09-03,COMPLETED,98.86
2194,UJ2024357,LAW2611,2024-06-16,ENROLLED,96.51
2195,UJ2024357,INF1511,2024-05-08,COMPLETED,64.69
2196,UJ2024357,CHE2611,2024-06-09,ENROLLED,97.36
2197,UJ2024357,BIO2611,2024-08-06,ENROLLED,87.96
2198,UJ2024357,ARC1511,2024-05-15,COMPLETED,98.23
2199,UJ2024357,CHE1511,2024-05-04,COMPLETED,94.36
2200,UJ2024357,NUR1511,2024-02-10,ENROLLED,72.74
2201,UJ2024358,ENG1511,2024-08-09,COMPLETED,97.53
2202,UJ2024358,LAW2611,2024-12-21,ENROLLED,88.07
2203,UJ2024358,FAC2601,2024-12-20,ENROLLED,80.19
2204,UJ2024358,PHY1513,2024-12-11,COMPLETED,94.32
2205,UJ2024358,INF1511,2024-02-16,ENROLLED,84.27
2206,UJ2024359,ARC1511,2024-05-01,ENROLLED,56.14
2207,UJ2024359,FAC2601,2024-09-19,ENROLLED,94.03
2208,UJ2024359,BIO2611,2024-02-16,ENROLLED,88.92
2209,UJ2024359,NUR2611,2024-03-10,ENROLLED,90.7
2210,UJ2024360,BIO1511,2024-03-18,COMPLETED,80.49
2211,UJ2024360,PHY2611,2024-01-21,COMPLETED,51.84
2212,UJ2024360,MNB1501,2024-08-03,ENROLLED,62.33
2213,UJ2024360,LAW2611,2024-08-03,COMPLETED,81.59
2214,UJ2024360,COS2611,2024-02-01,COMPLETED,84.89
2215,UJ2024360,SOC2601,2024-09-02,ENROLLED,98.86
2216,UJ2024360,ENG2611,2024-05-03,ENROLLED,96.6
2217,UJ2024361,ENG2611,2024-09-17,COMPLETED,91.31
2218,UJ2024361,MNB1501,2024-03-08,ENROLLED,87.73
2219,UJ2024361,ARC2611,2024-07-17,COMPLETED,52.03
2220,UJ2024361,APM2611,2024-10-16,ENROLLED,80.5
2221,UJ2024361,PHY2611,2024-07-03,ENROLLED,61.19
2222,UJ2024362,MNB1501,2024-04-14,COMPLETED,90.38
2223,UJ2024362,MAT1581,2024-10-23,ENROLLED,81.75
2224,UJ2024362,INF1511,2024-12-24,ENROLLED,97.93
2225,UJ2024362,EKN114,2024-10-22,ENROLLED,91.74
2226,UJ2024363,APM2611,2024-02-14,ENROLLED,62.7
2227,UJ2024363,EKN114,2024-07-10,ENROLLED,87.69
2228,UJ2024363,INF1511,2024-03-02,ENROLLED,97.35
2229,UJ2024363,PHY2611,2024-03-26,ENROLLED,86.49
2230,UJ2024363,BIO2611,2024-12-17,ENROLLED,98.12
2231,UJ2024363,FAC1502,2024-02-11,ENROLLED,90.45
2232,UJ2024364,PLS1501,2024-04-12,ENROLLED,98.1
2233,UJ2024364,ART1511,2024-06-07,ENROLLED,75.61
2234,UJ2024364,ARC2611,2024-09-22,ENROLLED,94.92
2235,UJ2024364,COS1511,2024-11-05,ENROLLED,95.4
2236,UJ2024364,CHE1511,2024-10-10,ENROLLED,82.09
2237,UJ2024364,CHE2611,2024-10-01,COMPLETED,82.64
2238,UJ2024364,COS2611,2024-04-17,ENROLLED,95.1
2239,UJ2024365,SOC2601,2024-12-08,ENROLLED,86.37
2240,UJ2024365,INF2611,2024-06-26,ENROLLED,98.63
2241,UJ2024365,ARC2611,2024-01-20,ENROLLED,83.71
2242,UJ2024365,SOC1501,2024-04-21,ENROLLED,90.96
2243,UJ2024365,INF1511,2024-08-17,ENROLLED,85.75
2244,UJ2024365,CHE1511,2024-02-15,ENROLLED,80.5
2245,UJ2024365,MAT2681,2024-02-13,ENROLLED,81.07
2246,UJ2024366,BIO2611,2024-09-10,ENROLLED,84.91
2247,UJ2024366,NUR1511,2024-01-07,ENROLLED,99.15
2248,UJ2024366,INF2611,2024-04-03,ENROLLED,80.99
2249,UJ2024366,APM1513,2024-09-19,ENROLLED,82.57
2250,UJ2024366,ARC2611,2024-02-20,ENROLLED,97.54
2251,UJ2024367,ENG1511,2024-10-04,ENROLLED,87.01
2252,UJ2024367,MAT1581,2024-08-09,COMPLETED,91.55
2253,UJ2024367,FAC1502,2024-08-23,ENROLLED,91.14
2254,UJ2024367,PLS2601,2024-10-16,ENROLLED,99.58
2255,UJ2024367,CHE2611,2024-01-25,COMPLETED,86.06
2256,UJ2024368,PLS1501,2024-11-01,COMPLETED,97.59
2257,UJ2024368,FAC2601,2024-07-26,ENROLLED,93.99
2258,UJ2024368,EKN224,2024-10-21,ENROLLED,75.18
2259,UJ2024368,PHY1513,2024-02-07,ENROLLED,98.09
2260,UJ2024369,MAT2681,2024-01-21,COMPLETED,80.93
2261,UJ2024369,INF1511,2024-05-07,ENROLLED,90.11
2262,UJ2024369,NUR1511,2024-03-11,ENROLLED,82.9
2263,UJ2024369,COS2611,2024-06-27,COMPLETED,91.82
2264,UJ2024370,ART1511,2024-05-04,ENROLLED,93.32
2265,UJ2024370,NUR1511,2024-08-17,ENROLLED,82.12
2266,UJ2024370,ARC1511,2024-02-08,ENROLLED,84.47
2267,UJ2024370,ARC2611,2024-05-07,ENROLLED,97.4
2268,UJ2024371,BIO1511,2024-08-20,ENROLLED,82.68
2269,UJ2024371,EKN114,2024-06-14,ENROLLED,80.57
2270,UJ2024371,LAW1511,2024-04-02,COMPLETED,65.74
2271,UJ2024371,NUR2611,2024-12-11,ENROLLED,80.06
2272,UJ2024372,CHE1511,2024-12-18,COMPLETED,99.73
2273,UJ2024372,PHY1513,2024-06-07,ENROLLED,64.49
2274,UJ2024372,ENG2611,2024-08-22,COMPLETED,95.08
2275,UJ2024372,INF1511,2024-05-16,ENROLLED,89.49
2276,UJ2024372,PLS2601,2024-01-02,ENROLLED,94.48
2277,UJ2024372,ART2611,2024-02-25,ENROLLED,90.31
2278,UJ2024372,ART1511,2024-01-08,COMPLETED,85.71
2279,UJ2024373,COS1511,2024-06-18,ENROLLED,82.77
2280,UJ2024373,FAC1502,2024-06-27,ENROLLED,83.75
2281,UJ2024373,PLS1501,2024-09-02,ENROLLED,93.02
2282,UJ2024373,LAW1511,2024-07-26,COMPLETED,97.38
2283,UJ2024373,APM2611,2024-12-15,ENROLLED,92.2
2284,UJ2024373,ART1511,2024-02-03,COMPLETED,84.83
2285,UJ2024373,APM1513,2024-01-16,COMPLETED,95.0
2286,UJ2024374,INF1511,2024-12-22,ENROLLED,89.89
2287,UJ2024374,NUR1511,2024-03-20,ENROLLED,80.31
2288,UJ2024374,BIO1511,2024-04-21,ENROLLED,80.5
2289,UJ2024374,EKN114,2024-04-15,ENROLLED,82.26
2290,UJ2024374,BIO2611,2024-12-10,COMPLETED,87.37
2291,UJ2024374,MNB1501,2024-03-11,ENROLLED,64.51
2292,UJ2024374,ARC2611,2024-05-21,ENROLLED,93.93
2293,UJ2024375,COS1511,2024-11-25,ENROLLED,58.83
2294,UJ2024375,ART2611,2024-06-18,ENROLLED,90.04
2295,UJ2024375,COS2611,2024-02-03,ENROLLED,91.22
2296,UJ2024375,ARC1511,2024-08-28,ENROLLED,72.12
2297,UJ2024375,PLS1501,2024-02-28,ENROLLED,62.02
2298,UJ2024375,INF2611,2024-10-07,ENROLLED,50.24
2299,UJ2024375,APM2611,2024-01-15,ENROLLED,83.38
2300,UJ2024376,FAC2601,2024-05-22,ENROLLED,98.82
2301,UJ2024376,SOC1501,2024-06-07,ENROLLED,90.39
2302,UJ2024376,EKN224,2024-12-14,COMPLETED,89.93
2303,UJ2024376,CHE1511,2024-03-07,ENROLLED,82.98
2304,UJ2024376,ENG1511,2024-02-07,ENROLLED,97.64
2305,UJ2024376,LAW2611,2024-05-07,ENROLLED,81.7
2306,UJ2024376,SOC2601,2024-01-03,ENROLLED,70.78
2307,UJ2024376,ART1511,2024-11-10,ENROLLED,85.79
2308,UJ2024377,MAT2681,2024-10-02,ENROLLED,85.26
2309,UJ2024377,CHE2611,2024-04-10,COMPLETED,89.1
2310,UJ2024377,APM2611,2024-06-26,ENROLLED,92.79
2311,UJ2024377,APM1513,2024-02-01,ENROLLED,82.64
2312,UJ2024377,PLS1501,2024-01-02,ENROLLED,97.38
2313,UJ2024378,LAW2611,2024-11-22,ENROLLED,81.08
2314,UJ2024378,SOC1501,2024-11-27,ENROLLED,87.08
2315,UJ2024378,PHY1513,2024-01-06,ENROLLED,97.87
2316,UJ2024378,FAC2601,2024-03-21,ENROLLED,85.64
2317,UJ2024378,ARC2611,2024-11-18,ENROLLED,81.89
2318,UJ2024378,APM1513,2024-02-20,COMPLETED,86.13
2319,UJ2024379,ARC2611,2024-06-18,ENROLLED,92.63
2320,UJ2024379,INF2611,2024-04-26,COMPLETED,97.44
2321,UJ2024379,CHE2611,2024-02-26,COMPLETED,82.73
2322,UJ2024379,NUR2611,2024-01-04,ENROLLED,87.33
2323,UJ2024380,INF1511,2024-02-02,COMPLETED,62.08
2324,UJ2024380,MNB2601,2024-04-07,ENROLLED,66.4
2325,UJ2024380,ENG2611,2024-11-08,ENROLLED,95.63
2326,UJ2024380,INF2611,2024-08-12,ENROLLED,92.27
2327,UJ2024380,SOC2601,2024-08-26,ENROLLED,90.06
2328,UJ2024380,ARC1511,2024-07-11,ENROLLED,85.48
2329,UJ2024380,PHY2611,2024-10-21,ENROLLED,87.17
2330,UJ2024380,LAW1511,2024-03-25,ENROLLED,85.43
2331,UJ2024381,ENG2611,2024-04-12,ENROLLED,96.4
2332,UJ2024381,COS2611,2024-07-06,COMPLETED,95.91
2333,UJ2024381,PHY1513,2024-12-08,ENROLLED,98.59
2334,UJ2024381,FAC1502,2024-12-17,ENROLLED,96.23
2335,UJ2024382,APM1513,2024-02-04,ENROLLED,97.83
2336,UJ2024382,COS1511,2024-01-21,ENROLLED,90.33
2337,UJ2024382,NUR2611,2024-02-14,COMPLETED,85.98
2338,UJ2024382,EKN114,2024-01-26,ENROLLED,97.48
2339,UJ2024382,NUR1511,2024-05-10,ENROLLED,80.33
2340,UJ2024382,SOC2601,2024-03-09,COMPLETED,98.77
2341,UJ2024382,ENG2611,2024-10-11,ENROLLED,97.56
2342,UJ2024383,NUR2611,2024-07-25,COMPLETED,80.62
2343,UJ2024383,EKN114,2024-03-11,ENROLLED,99.34
2344,UJ2024383,NUR1511,2024-10-14,ENROLLED,88.32
2345,UJ2024383,APM1513,2024-11-07,ENROLLED,87.29
2346,UJ2024383,MAT2681,2024-06-27,ENROLLED,92.17
2347,UJ2024384,MAT1581,2024-07-28,COMPLETED,92.8
2348,UJ2024384,PHY1513,2024-12-24,ENROLLED,87.24
2349,UJ2024384,ENG1511,2024-02-02,ENROLLED,83.07
2350,UJ2024384,ART1511,2024-04-03,ENROLLED,81.12
2351,UJ2024384,ARC1511,2024-12-11,COMPLETED,85.64
2352,UJ2024384,LAW1511,2024-10-15,ENROLLED,85.31
2353,UJ2024385,NUR2611,2024-09-19,COMPLETED,99.32
2354,UJ2024385,PHY2611,2024-06-11,ENROLLED,81.06
2355,UJ2024385,PLS2601,2024-10-19,COMPLETED,88.99
2356,UJ2024385,ART1511,2024-07-07,COMPLETED,98.73
2357,UJ2024386,CHE2611,2024-07-24,COMPLETED,85.15
2358,UJ2024386,COS1511,2024-05-04,ENROLLED,84.32
2359,UJ2024386,MNB2601,2024-07-26,ENROLLED,80.79
2360,UJ2024386,LAW1511,2024-06-16,ENROLLED,86.43
2361,UJ2024387,FAC1502,2024-02-02,ENROLLED,95.85
2362,UJ2024387,PLS1501,2024-02-07,ENROLLED,83.66
2363,UJ2024387,PHY2611,2024-06-28,COMPLETED,67.97
2364,UJ2024387,ARC1511,2024-02-13,COMPLETED,97.95
2365,UJ2024388,PHY1513,2024-11-16,ENROLLED,85.65
2366,UJ2024388,APM2611,2024-04-04,ENROLLED,86.5
2367,UJ2024388,ART2611,2024-01-26,ENROLLED,99.65
2368,UJ2024388,MNB1501,2024-04-07,COMPLETED,85.17
2369,UJ2024388,LAW1511,2024-03-16,COMPLETED,87.65
2370,UJ2024388,INF1511,2024-01-12,ENROLLED,90.86
2371,UJ2024389,PLS1501,2024-06-27,ENROLLED,83.16
2372,UJ2024389,PLS2601,2024-12-05,ENROLLED,81.7
2373,UJ2024389,CHE2611,2024-12-02,ENROLLED,91.0
2374,UJ2024389,FAC1502,2024-10-17,ENROLLED,81.63
2375,UJ2024390,ENG2611,2024-09-04,ENROLLED,99.95
2376,UJ2024390,PLS1501,2024-02-11,COMPLETED,89.68
2377,UJ2024390,BIO1511,2024-05-26,COMPLETED,94.0
2378,UJ2024390,ARC2611,2024-09-15,ENROLLED,99.21
2379,UJ2024390,MAT1581,2024-08-17,COMPLETED,97.06
2380,UJ2024390,NUR1511,2024-06-01,COMPLETED,73.12
2381,UJ2024391,MNB1501,2024-05-21,ENROLLED,98.34
2382,UJ2024391,PLS2601,2024-07-12,ENROLLED,82.54
2383,UJ2024391,ARC2611,2024-11-15,ENROLLED,87.24
2384,UJ2024391,SOC1501,2024-07-17,COMPLETED,86.68
2385,UJ2024391,SOC2601,2024-04-25,ENROLLED,83.77
2386,UJ2024392,NUR1511,2024-12-26,ENROLLED,82.02
2387,UJ2024392,FAC2601,2024-02-18,ENROLLED,98.98
2388,UJ2024392,MAT2681,2024-12-19,ENROLLED,88.09
2389,UJ2024392,MNB2601,2024-08-15,COMPLETED,92.4
2390,UJ2024392,PLS1501,2024-06-03,ENROLLED,95.0
2391,UJ2024392,BIO1511,2024-10-18,ENROLLED,83.02
2392,UJ2024393,PHY1513,2024-01-18,ENROLLED,82.62
2393,UJ2024393,PLS2601,2024-06-13,ENROLLED,81.74
2394,UJ2024393,SOC2601,2024-04-18,ENROLLED,96.86
2395,UJ2024393,ENG1511,2024-06-27,COMPLETED,95.64
2396,UJ2024393,PHY2611,2024-08-27,ENROLLED,88.91
2397,UJ2024393,FAC2601,2024-01-17,ENROLLED,83.72
2398,UJ2024394,BIO1511,2024-12-07,COMPLETED,58.43
2399,UJ2024394,ENG1511,2024-05-04,ENROLLED,81.64
2400,UJ2024394,MNB1501,2024-06-18,COMPLETED,91.72
2401,UJ2024394,LAW2611,2024-05-23,ENROLLED,84.46
2402,UJ2024394,CHE1511,2024-03-01,COMPLETED,89.09
2403,UJ2024394,SOC2601,2024-11-28,COMPLETED,88.82
2404,UJ2024395,CHE1511,2024-12-13,ENROLLED,86.8
2405,UJ2024395,INF1511,2024-09-18,ENROLLED,94.85
2406,UJ2024395,MAT1581,2024-11-07,ENROLLED,83.43
2407,UJ2024395,LAW1511,2024-07-01,ENROLLED,98.57
2408,UJ2024396,MAT1581,2024-11-22,COMPLETED,95.11
2409,UJ2024396,APM1513,2024-02-13,COMPLETED,88.04
2410,UJ2024396,CHE2611,2024-11-11,ENROLLED,54.41
2411,UJ2024396,INF1511,2024-05-06,ENROLLED,94.44
2412,UJ2024396,EKN224,2024-08-12,COMPLETED,89.93
2413,UJ2024397,NUR1511,2024-12-01,ENROLLED,99.11
2414,UJ2024397,ARC1511,2024-05-14,ENROLLED,94.27
2415,UJ2024397,BIO2611,2024-11-11,ENROLLED,86.28
2416,UJ2024397,ENG1511,2024-04-10,COMPLETED,93.27
2417,UJ2024397,EKN224,2024-03-04,COMPLETED,82.95
2418,UJ2024397,ART1511,2024-10-23,ENROLLED,93.62
2419,UJ2024397,MAT2681,2024-03-04,ENROLLED,91.92
2420,UJ2024397,FAC2601,2024-03-02,ENROLLED,86.99
2421,UJ2024398,NUR2611,2024-12-14,ENROLLED,67.8
2422,UJ2024398,ENG2611,2024-02-02,COMPLETED,95.89
2423,UJ2024398,ENG1511,2024-01-08,ENROLLED,83.31
2424,UJ2024398,ART1511,2024-08-15,ENROLLED,82.4
2425,UJ2024398,INF1511,2024-09-22,COMPLETED,86.03
2426,UJ2024399,APM2611,2024-10-13,COMPLETED,82.26
2427,UJ2024399,EKN224,2024-04-13,ENROLLED,83.81
2428,UJ2024399,PLS1501,2024-05-25,ENROLLED,97.54
2429,UJ2024399,MNB1501,2024-03-23,ENROLLED,92.88
2430,UJ2024399,ENG1511,2024-12-09,COMPLETED,60.57
2431,UJ2024400,MAT1581,2024-11-03,ENROLLED,95.58
2432,UJ2024400,FAC2601,2024-02-14,COMPLETED,69.83
2433,UJ2024400,APM2611,2024-02-02,COMPLETED,58.42
2434,UJ2024400,ARC1511,2024-12-23,COMPLETED,91.36
2435,UJ2024400,ARC2611,2024-07-12,COMPLETED,85.9
2436,UJ2024400,MNB2601,2024-12-26,ENROLLED,81.29
2437,UJ2024401,COS2611,2024-09-16,ENROLLED,80.47
2438,UJ2024401,ARC2611,2024-05-03,ENROLLED,85.85
2439,UJ2024401,BIO2611,2024-12-18,ENROLLED,91.53
2440,UJ2024401,EKN224,2024-11-12,COMPLETED,97.5
2441,UJ2024401,PLS1501,2024-06-05,ENROLLED,92.48
2442,UJ2024402,APM2611,2024-03-07,COMPLETED,72.17
2443,UJ2024402,ARC1511,2024-07-22,COMPLETED,95.02
2444,UJ2024402,ENG1511,2024-03-02,ENROLLED,91.7
2445,UJ2024402,MNB2601,2024-07-24,COMPLETED,92.15
2446,UJ2024402,LAW1511,2024-01-08,ENROLLED,89.62
2447,UJ2024403,CHE1511,2024-07-01,ENROLLED,89.38
2448,UJ2024403,PLS2601,2024-08-28,COMPLETED,81.2
2449,UJ2024403,COS2611,2024-12-03,ENROLLED,91.37
2450,UJ2024403,SOC1501,2024-04-11,ENROLLED,83.88
2451,UJ2024403,FAC1502,2024-05-20,ENROLLED,93.25
2452,UJ2024403,ENG2611,2024-05-03,ENROLLED,89.71
2453,UJ2024404,PHY2611,2024-05-13,ENROLLED,68.85
2454,UJ2024404,APM2611,2024-08-13,COMPLETED,81.58
2455,UJ2024404,LAW1511,2024-01-27,COMPLETED,93.38
2456,UJ2024404,LAW2611,2024-08-15,COMPLETED,66.89
2457,UJ2024404,PLS2601,2024-11-22,ENROLLED,89.66
2458,UJ2024404,EKN114,2024-10-18,COMPLETED,96.4
2459,UJ2024404,MNB2601,2024-11-26,ENROLLED,87.93
2460,UJ2024404,INF1511,2024-06-03,ENROLLED,65.95
2461,UJ2024405,BIO1511,2024-06-11,ENROLLED,96.7
2462,UJ2024405,CHE1511,2024-06-06,COMPLETED,90.69
2463,UJ2024405,ENG1511,2024-05-15,COMPLETED,91.91
2464,UJ2024405,MNB1501,2024-01-01,ENROLLED,83.36
2465,UJ2024405,EKN114,2024-11-27,ENROLLED,84.63
2466,UJ2024405,FAC1502,2024-01-06,COMPLETED,88.96
2467,UJ2024405,APM2611,2024-01-20,ENROLLED,50.17
2468,UJ2024406,PLS1501,2024-03-18,ENROLLED,64.43
2469,UJ2024406,NUR1511,2024-04-17,ENROLLED,80.65
2470,UJ2024406,EKN224,2024-10-25,ENROLLED,89.35
2471,UJ2024406,BIO2611,2024-01-07,ENROLLED,72.4
2472,UJ2024406,NUR2611,2024-01-28,ENROLLED,89.77
2473,UJ2024406,SOC1501,2024-07-20,COMPLETED,84.04
2474,UJ2024406,APM1513,2024-10-25,ENROLLED,82.04
2475,UJ2024406,MAT2681,2024-06-20,COMPLETED,95.82
2476,UJ2024407,CHE1511,2024-03-09,ENROLLED,81.04
